Collision Year,Collision Date & Time,Location Type,Location Description,Traffic Control,Pedestrians Involved,Vehicles Involved,Cyclists Involved,Minor Injuries,Major Injuries,Fatalities,Property Damage Only
2020,2020-07-27 08:08,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,2,0,1,0,0,N
2020,2020-07-27 17:17,Midblock,Stony Plain Rd NW between 149 St & 163 St,School Zone,1,2,0,0,0,0,Y
2020,2020-07-27 21:18,Intersection,Jasper Ave & 109 St NW,No Control,0,2,0,0,0,0,Y
2020,2020-07-28 01:58,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,3,0,2,0,0,N
2020,2020-07-28 20:28,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,2,0,0,0,0,Y
2020,2020-08-01 12:55,Intersection,Whyte Ave & 99 St NW,Stop Sign,2,2,1,2,1,0,N
2020,2020-08-01 17:33,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,1,2,1,2,0,1,N
2020,2020-08-03 08:14,Intersection,Jasper Ave & 109 St NW,Stop Sign,1,2,0,1,0,0,N
2020,2020-08-04 09:12,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,1,2,0,1,0,0,N
2020,2020-08-06 05:59,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,1,3,0,2,1,1,N
2020,2020-08-08 08:55,Intersection,Whitemud Dr & 91 St NW,Stop Sign,2,2,0,3,1,0,N
2020,2020-08-08 11:41,Intersection,107 Ave & 156 St NW,Traffic Signal,1,3,0,2,0,0,N
2020,2020-08-08 23:37,Intersection,Whitemud Dr & 91 St NW,Stop Sign,0,2,2,1,0,0,N
2020,2020-08-10 15:21,Intersection,118 Ave & 82 St NW,Stop Sign,2,2,0,0,0,0,Y
2020,2020-08-11 03:17,Intersection,23 Ave & 91 St NW,No Control,0,4,0,3,0,0,N
2020,2020-08-11 16:40,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-08-12 15:13,Intersection,107 Ave & 156 St NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-08-12 16:33,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,2,1,0,2,0,0,N
2020,2020-08-14 12:17,Intersection,137 Ave & 97 St NW,Stop Sign,0,2,1,0,1,1,N
2020,2020-08-14 17:34,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,2,0,1,0,0,N
2020,2020-08-17 09:37,Intersection,23 Ave & 91 St NW,Yield Sign,0,2,0,3,0,0,N
2020,2020-08-17 19:19,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,4,0,0,0,0,Y
2020,2020-08-18 15:31,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,3,0,0,1,1,N
2020,2020-08-18 21:40,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,Pedestrian Crosswalk Signal,0,2,0,0,0,0,Y
2020,2020-08-19 08:49,Intersection,23 Ave & 91 St NW,Stop Sign,0,3,0,1,0,0,N
2020,2020-08-20 10:36,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,School Zone,0,3,2,0,0,0,Y
2020,2020-08-21 17:07,Intersection,Whyte Ave & 99 St NW,Stop Sign,0,2,0,1,0,0,N
2020,2020-08-22 14:01,Intersection,118 Ave & 82 St NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-08-22 14:30,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,3,0,0,0,0,Y
2020,2020-08-22 16:11,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,0,2,0,2,2,1,N
2020,2020-08-22 20:34,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,4,0,1,0,0,N
2020,2020-08-23 17:37,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,2,0,1,1,0,N
2020,2020-08-25 09:32,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,4,0,0,0,0,Y
2020,2020-08-26 14:46,Midblock,Fort Rd NW between 118 Ave & 137 Ave,Pedestrian Crosswalk Signal,0,5,0,0,0,0,Y
2020,2020-08-26 16:42,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,0,3,0,0,0,0,Y
2020,2020-08-26 23:32,Intersection,Whitemud Dr & 91 St NW,No Control,0,2,0,0,0,0,Y
2020,2020-08-27 12:25,Intersection,Jasper Ave & 124 St NW,Yield Sign,2,1,0,1,0,0,N
2020,2020-08-27 13:44,Intersection,Whitemud Dr & 170 St NW,No Control,1,3,0,1,0,0,N
2020,2020-09-01 14:01,Intersection,118 Ave & 82 St NW,Stop Sign,0,2,0,0,0,0,Y
2020,2020-09-01 17:59,Intersection,23 Ave & 91 St NW,Traffic Signal,0,3,0,0,0,0,Y
2020,2020-09-01 22:41,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,1,2,0,2,0,0,N
2020,2020-09-02 14:16,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-09-03 05:56,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,1,3,0,2,0,0,N
2020,2020-09-03 06:15,Intersection,Jasper Ave & 124 St NW,Traffic Signal,1,3,0,1,1,0,N
2020,2020-09-03 09:59,Intersection,Fort Rd & 118 Ave NW,Stop Sign,1,3,1,0,0,0,Y
2020,2020-09-03 14:57,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,2,1,2,0,0,N
2020,2020-09-03 16:27,Intersection,107 Ave & 156 St NW,Stop Sign,0,4,0,0,0,0,Y
2020,2020-09-03 18:07,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,1,0,2,0,0,N
2020,2020-09-05 15:26,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,2,0,0,1,0,N
2020,2020-09-06 17:23,Intersection,34 Ave & 91 St NW,Stop Sign,0,3,0,0,0,1,N
2020,2020-09-08 05:42,Intersection,Jasper Ave & 109 St NW,Yield Sign,0,3,0,0,0,0,Y
2020,2020-09-09 19:26,Intersection,137 Ave & 97 St NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-09-10 02:38,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,1,0,0,0,0,Y
2020,2020-09-10 10:31,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,3,0,2,0,0,N
2020,2020-09-10 15:15,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-09-11 13:44,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,0,4,0,0,0,0,Y
2020,2020-09-11 19:54,Intersection,Fort Rd & 118 Ave NW,Stop Sign,0,2,0,4,0,0,N
2020,2020-09-13 19:39,Intersection,Yellowhead Trail & 97 St NW,No Control,0,3,0,1,0,0,N
2020,2020-09-13 20:56,Midblock,Yellowhead Trail NW between 97 St & 82 St,Pedestrian Crosswalk Signal,0,2,0,1,0,0,N
2020,2020-09-14 12:03,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,5,1,1,0,0,N
2020,2020-09-14 21:11,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,2,0,1,0,0,N
2020,2020-09-14 23:16,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,1,2,0,3,2,0,N
2020,2020-09-15 07:50,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,1,2,0,3,0,0,N
2020,2020-09-15 16:44,Intersection,Calgary Trail & 51 Ave NW,No Control,0,2,0,3,0,0,N
2020,2020-09-17 16:49,Intersection,Fort Rd & 118 Ave NW,No Control,0,3,2,0,0,0,Y
2020,2020-09-21 08:50,Intersection,Whyte Ave & 99 St NW,Traffic Signal,1,3,0,0,1,0,N
2020,2020-09-21 11:41,Intersection,Manning Dr & 137 Ave NW,No Control,1,3,0,1,0,0,N
2020,2020-09-22 10:42,Midblock,118 Ave NW between 82 St & 97 St,School Zone,0,2,1,0,0,0,Y
2020,2020-09-22 16:28,Intersection,Yellowhead Trail & 97 St NW,Stop Sign,0,5,0,3,0,0,N
2020,2020-09-23 08:56,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,3,0,1,0,0,N
2020,2020-09-23 18:54,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,Pedestrian Crosswalk Signal,0,2,0,0,0,0,Y
2020,2020-09-24 09:08,Midblock,170 St NW between Whitemud Dr & Jasper Ave,Pedestrian Crosswalk Signal,0,2,0,2,0,0,N
2020,2020-09-25 21:21,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,3,0,0,0,0,Y
2020,2020-09-25 23:00,Intersection,Terwillegar Dr & 23 Ave SW,Yield Sign,0,4,0,4,0,0,N
2020,2020-09-26 01:40,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,0,2,0,1,0,0,N
2020,2020-09-26 08:12,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,0,0,0,0,Y
2020,2020-09-27 14:56,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,3,0,0,0,0,Y
2020,2020-10-01 12:08,Intersection,Anthony Henday Dr & 66 St NW,No Control,2,3,0,1,0,0,N
2020,2020-10-03 17:25,Intersection,118 Ave & 82 St NW,Stop Sign,0,1,0,2,1,0,N
2020,2020-10-04 15:21,Intersection,Jasper Ave & 109 St NW,Stop Sign,1,3,0,0,0,0,Y
2020,2020-10-05 17:03,Intersection,Manning Dr & 137 Ave NW,Yield Sign,0,3,0,0,0,0,Y
2020,2020-10-06 08:34,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,1,3,0,0,0,0,Y
2020,2020-10-06 20:17,Intersection,Stony Plain Rd & 149 St NW,Yield Sign,0,2,0,2,0,0,N
2020,2020-10-06 23:27,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,2,3,0,0,1,0,N
2020,2020-10-07 19:40,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,1,3,0,2,0,1,N
2020,2020-10-08 07:01,Intersection,34 Ave & 91 St NW,Yield Sign,0,4,0,1,0,0,N
2020,2020-10-08 08:50,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,2,0,3,0,0,N
2020,2020-10-09 09:59,Intersection,Groat Rd & Valleyview Dr NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-10-10 17:44,Intersection,Kingsway Ave & 109 St NW,No Control,1,5,0,0,0,0,Y
2020,2020-10-11 08:18,Intersection,Manning Dr & 137 Ave NW,No Control,0,2,0,0,0,0,Y
2020,2020-10-11 19:52,Intersection,Calgary Trail & 51 Ave NW,No Control,0,2,0,0,0,0,Y
2020,2020-10-12 12:05,Intersection,Gateway Blvd & 23 Ave NW,Yield Sign,0,3,0,2,2,0,N
2020,2020-10-13 22:23,Intersection,Whyte Ave & 99 St NW,Yield Sign,0,3,0,0,0,0,Y
2020,2020-10-14 11:32,Midblock,118 Ave NW between 82 St & 97 St,No Control,1,3,2,0,0,0,Y
2020,2020-10-15 16:11,Intersection,23 Ave & 91 St NW,Traffic Signal,0,1,0,3,0,0,N
2020,2020-10-16 10:58,Intersection,Kingsway Ave & 109 St NW,Yield Sign,0,3,0,0,0,0,Y
2020,2020-10-16 15:48,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,4,0,1,0,0,N
2020,2020-10-16 15:58,Intersection,Calgary Trail & 51 Ave NW,Stop Sign,1,2,1,1,0,0,N
2020,2020-10-16 17:22,Midblock,82 Ave NW between Gateway Blvd & 109 St,Pedestrian Crosswalk Signal,0,1,0,0,0,0,Y
2020,2020-10-16 18:19,Intersection,Whyte Ave & 99 St NW,No Control,0,3,0,1,1,0,N
2020,2020-10-18 10:05,Intersection,137 Ave & 97 St NW,No Control,0,2,0,1,1,0,N
2020,2020-10-18 16:57,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,1,0,0,2,1,N
2020,2020-10-18 17:39,Intersection,118 Ave & 82 St NW,No Control,2,2,0,1,0,0,N
2020,2020-10-21 16:08,Intersection,Jasper Ave & 124 St NW,Stop Sign,2,5,0,1,0,0,N
2020,2020-10-24 13:31,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,2,0,3,0,0,N
2020,2020-10-24 21:26,Midblock,Stony Plain Rd NW between 149 St & 163 St,School Zone,0,2,0,0,0,0,Y
2020,2020-10-26 10:09,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,2,0,2,0,0,N
2020,2020-10-27 21:36,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2020,2020-11-01 06:06,Intersection,118 Ave & 82 St NW,Traffic Signal,1,3,0,3,1,0,N
2020,2020-11-02 11:57,Intersection,Manning Dr & 137 Ave NW,Yield Sign,0,2,1,0,2,0,N
2020,2020-11-02 19:16,Intersection,Gateway Blvd & 23 Ave NW,No Control,0,3,1,0,0,0,Y
2020,2020-11-02 19:31,Intersection,Groat Rd & Valleyview Dr NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-11-05 02:17,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,0,3,0,0,0,0,Y
2020,2020-11-06 06:17,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-11-06 14:09,Intersection,137 Ave & 97 St NW,Traffic Signal,1,2,0,0,2,0,N
2020,2020-11-07 00:54,Intersection,34 Ave & 91 St NW,Stop Sign,0,3,0,1,0,0,N
2020,2020-11-07 11:24,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,3,0,3,0,0,N
2020,2020-11-08 19:51,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,0,1,0,0,N
2020,2020-11-10 08:02,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,2,0,0,0,0,Y
2020,2020-11-13 08:41,Intersection,23 Ave & 91 St NW,Yield Sign,1,3,0,0,1,1,N
2020,2020-11-13 09:31,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,0,2,0,0,N
2020,2020-11-13 21:16,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,2,0,4,0,0,N
2020,2020-11-14 12:10,Intersection,Calgary Trail & 51 Ave NW,No Control,0,2,0,1,0,0,N
2020,2020-11-14 15:59,Intersection,Whyte Ave & 99 St NW,Yield Sign,0,2,0,0,0,0,Y
2020,2020-11-15 06:55,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-11-15 08:22,Intersection,23 Ave & 91 St NW,Stop Sign,1,2,0,1,0,0,N
2020,2020-11-17 10:44,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,2,0,1,0,0,N
2020,2020-11-17 16:17,Intersection,Gateway Blvd & 23 Ave NW,Yield Sign,0,2,0,2,0,0,N
2020,2020-11-18 19:58,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,3,0,2,0,0,N
2020,2020-11-18 21:08,Intersection,137 Ave & 97 St NW,Yield Sign,0,3,0,0,0,0,Y
2020,2020-11-19 08:29,Intersection,Jasper Ave & 124 St NW,No Control,2,2,0,1,0,0,N
2020,2020-11-19 17:20,Intersection,34 Ave & 91 St NW,Traffic Signal,2,3,1,0,0,0,Y
2020,2020-11-19 17:59,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,1,3,0,2,1,0,N
2020,2020-11-20 21:29,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,0,0,0,0,Y
2020,2020-11-21 15:08,Intersection,Gateway Blvd & 23 Ave NW,Yield Sign,0,2,0,0,0,0,Y
2020,2020-11-21 16:04,Midblock,170 St NW between Whitemud Dr & Jasper Ave,School Zone,0,3,0,0,0,0,Y
2020,2020-11-21 19:35,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,0,3,0,2,0,0,N
2020,2020-11-21 21:19,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,4,0,0,0,0,Y
2020,2020-11-22 08:55,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-11-23 15:17,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,2,0,0,0,0,Y
2020,2020-11-23 15:49,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,2,0,2,0,0,N
2020,2020-11-23 18:30,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,4,1,2,0,0,N
2020,2020-11-25 12:38,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,3,0,0,0,0,Y
2020,2020-11-26 18:36,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,0,4,0,0,1,0,N
2020,2020-11-26 20:02,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,0,2,0,2,3,0,N
2020,2020-11-27 16:02,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,3,0,2,0,0,N
2020,2020-11-27 16:18,Intersection,Fort Rd & 118 Ave NW,No Control,2,3,0,2,0,0,N
2020,2020-12-01 08:32,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,3,0,1,0,0,N
2020,2020-12-01 10:46,Intersection,107 Ave & 156 St NW,Traffic Signal,2,2,0,2,0,0,N
2020,2020-12-02 14:10,Midblock,118 Ave NW between 82 St & 97 St,Pedestrian Crosswalk Signal,0,3,0,0,0,0,Y
2020,2020-12-03 04:46,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,3,2,0,0,0,0,Y
2020,2020-12-03 17:24,Intersection,34 Ave & 91 St NW,Traffic Signal,0,2,0,2,0,0,N
2020,2020-12-04 09:09,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-12-04 17:23,Intersection,Jasper Ave & 124 St NW,Traffic Signal,1,2,0,0,1,0,N
2020,2020-12-09 13:38,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,3,0,1,0,0,N
2020,2020-12-11 12:58,Intersection,Groat Rd & Valleyview Dr NW,Yield Sign,0,2,0,1,1,0,N
2020,2020-12-11 13:51,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,3,1,0,0,0,Y
2020,2020-12-12 17:00,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,0,2,0,0,N
2020,2020-12-13 08:58,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,1,4,0,0,0,0,Y
2020,2020-12-13 16:05,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,0,2,0,0,0,1,N
2020,2020-12-15 13:59,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,1,2,0,0,N
2020,2020-12-15 20:37,Intersection,107 Ave & 156 St NW,Yield Sign,1,4,0,3,0,0,N
2020,2020-12-16 07:28,Intersection,137 Ave & 97 St NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-12-16 09:45,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,1,0,2,0,0,N
2020,2020-12-16 18:31,Intersection,137 Ave & 97 St NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-12-17 16:47,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,1,1,0,0,N
2020,2020-12-18 07:01,Intersection,34 Ave & 91 St NW,Traffic Signal,0,2,0,0,0,0,Y
2020,2020-12-20 06:14,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,0,0,0,0,Y
2020,2020-12-20 08:36,Intersection,107 Ave & 156 St NW,No Control,0,4,0,0,0,0,Y
2020,2020-12-20 10:20,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,2,0,0,0,0,Y
2020,2020-12-20 20:39,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,0,2,0,0,0,0,Y
2020,2020-12-21 17:59,Intersection,Calgary Trail & 51 Ave NW,No Control,0,4,2,1,1,0,N
2020,2020-12-22 09:19,Intersection,Jasper Ave & 109 St NW,Yield Sign,1,2,0,0,0,0,Y
2020,2020-12-23 11:45,Intersection,23 Ave & 91 St NW,Stop Sign,0,2,0,0,0,0,Y
2020,2020-12-23 17:41,Intersection,Gateway Blvd & 23 Ave NW,No Control,0,3,0,0,0,0,Y
2020,2020-12-25 05:18,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,3,0,0,0,0,Y
2020,2020-12-25 08:59,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,School Zone,1,1,0,0,0,0,Y
2020,2020-12-25 09:33,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,2,1,3,2,0,N
2020,2020-12-25 19:59,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,0,3,0,0,0,0,Y
2020,2020-12-26 05:23,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,3,0,0,2,1,N
2020,2020-12-28 15:50,Midblock,118 Ave NW between 82 St & 97 St,School Zone,0,2,0,0,0,0,Y
2020,2020-12-28 18:25,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,1,2,0,0,0,0,Y
2021,2021-01-01 20:14,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,2,0,1,0,0,N
2021,2021-01-01 20:50,Intersection,118 Ave & 82 St NW,Stop Sign,2,3,0,2,3,0,N
2021,2021-01-02 16:41,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,1,2,0,0,0,0,Y
2021,2021-01-03 13:02,Intersection,Whyte Ave & 99 St NW,Traffic Signal,1,4,0,0,0,0,Y
2021,2021-01-03 15:42,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,0,3,1,0,0,0,Y
2021,2021-01-04 04:53,Intersection,34 Ave & 91 St NW,No Control,1,1,0,2,0,0,N
2021,2021-01-04 11:53,Intersection,Jasper Ave & 109 St NW,No Control,0,2,0,0,0,0,Y
2021,2021-01-05 03:07,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,3,0,0,0,0,Y
2021,2021-01-05 15:55,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,2,0,1,0,0,N
2021,2021-01-05 16:44,Intersection,23 Ave & 91 St NW,Stop Sign,0,2,0,2,0,0,N
2021,2021-01-06 10:25,Midblock,Fort Rd NW between 118 Ave & 137 Ave,School Zone,0,2,0,1,0,0,N
2021,2021-01-06 19:29,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,2,0,0,1,0,N
2021,2021-01-10 17:54,Intersection,23 Ave & 91 St NW,Traffic Signal,1,5,1,3,0,0,N
2021,2021-01-10 19:10,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,2,0,0,0,0,Y
2021,2021-01-10 19:53,Intersection,Terwillegar Dr & 23 Ave SW,No Control,0,2,0,1,0,0,N
2021,2021-01-12 09:15,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,1,2,0,1,0,0,N
2021,2021-01-13 12:51,Intersection,Groat Rd & Valleyview Dr NW,Stop Sign,0,3,0,0,0,0,Y
2021,2021-01-13 13:42,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,2,0,2,0,0,N
2021,2021-01-13 17:49,Intersection,118 Ave & 82 St NW,Traffic Signal,0,4,0,0,0,0,Y
2021,2021-01-14 13:26,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,1,2,0,0,0,0,Y
2021,2021-01-15 15:57,Intersection,Whitemud Dr & 170 St NW,Yield Sign,0,3,0,0,0,0,Y
2021,2021-01-17 09:24,Intersection,Stony Plain Rd & 149 St NW,No Control,1,4,0,2,0,0,N
2021,2021-01-17 10:56,Intersection,23 Ave & 91 St NW,Traffic Signal,0,2,1,0,0,0,Y
2021,2021-01-17 11:06,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,3,0,0,0,0,Y
2021,2021-01-17 16:19,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,3,0,0,0,0,Y
2021,2021-01-17 22:56,Intersection,Fort Rd & 118 Ave NW,Yield Sign,0,3,0,0,0,0,Y
2021,2021-01-20 16:47,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,1,2,0,1,0,N
2021,2021-01-21 01:46,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,2,0,0,0,0,Y
2021,2021-01-21 17:46,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,2,0,0,1,0,N
2021,2021-01-22 06:45,Intersection,Jasper Ave & 124 St NW,Stop Sign,0,3,0,0,0,0,Y
2021,2021-01-23 06:10,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,1,0,0,0,0,Y
2021,2021-01-23 08:16,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,3,2,0,0,0,Y
2021,2021-01-23 17:30,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,0,3,0,0,0,0,Y
2021,2021-01-23 18:36,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,1,1,0,3,1,0,N
2021,2021-01-24 18:50,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,2,0,0,0,0,Y
2021,2021-01-25 16:47,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,Pedestrian Crosswalk Signal,0,3,1,2,0,0,N
2021,2021-01-25 17:03,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,2,0,2,0,0,N
2021,2021-02-01 01:27,Intersection,34 Ave & 91 St NW,Yield Sign,0,5,1,3,0,0,N
2021,2021-02-02 10:43,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,2,0,4,0,0,N
2021,2021-02-02 16:03,Midblock,Whitemud Dr NW between 91 St & 119 St,Pedestrian Crosswalk Signal,1,1,0,0,1,0,N
2021,2021-02-02 18:39,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,0,2,0,0,0,0,Y
2021,2021-02-02 19:04,Intersection,Whitemud Dr & 91 St NW,Stop Sign,0,4,0,0,0,0,Y
2021,2021-02-03 08:43,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,3,0,0,0,0,Y
2021,2021-02-03 14:16,Intersection,137 Ave & 97 St NW,Traffic Signal,0,1,0,0,0,0,Y
2021,2021-02-03 22:56,Intersection,34 Ave & 91 St NW,Traffic Signal,2,2,1,0,0,0,Y
2021,2021-02-06 06:45,Intersection,34 Ave & 91 St NW,Stop Sign,2,4,0,2,0,0,N
2021,2021-02-06 14:07,Intersection,Jasper Ave & 109 St NW,Yield Sign,1,3,0,0,0,0,Y
2021,2021-02-07 15:31,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,1,0,0,0,Y
2021,2021-02-08 18:21,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,2,0,0,2,1,N
2021,2021-02-09 17:24,Intersection,118 Ave & 82 St NW,Traffic Signal,0,3,0,2,0,0,N
2021,2021-02-10 07:21,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,4,0,1,0,0,N
2021,2021-02-11 07:14,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,2,0,0,0,0,Y
2021,2021-02-11 19:11,Intersection,137 Ave & 97 St NW,Stop Sign,0,3,0,0,0,0,Y
2021,2021-02-12 08:55,Intersection,107 Ave & 156 St NW,Traffic Signal,1,2,0,0,0,0,Y
2021,2021-02-12 09:42,Intersection,34 Ave & 91 St NW,Stop Sign,1,2,0,2,0,0,N
2021,2021-02-12 16:13,Intersection,Groat Rd & Valleyview Dr NW,Traffic Signal,0,2,0,1,0,0,N
2021,2021-02-13 20:25,Midblock,118 Ave NW between 82 St & 97 St,School Zone,3,2,0,0,0,0,Y
2021,2021-02-14 02:47,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,0,0,0,0,Y
